id,labels,title,body,author_association
695324178,bug,"Add GROIE into HTC network, the mask AP AR values are zero","Thanks for your error report and we appreciate it a lot.

**Checklist**
1. I have searched related issues but cannot get the expected help.
2. The bug has not been fixed in the latest version.

**Describe the bug**
I add GROIE configuration into HTC network.  when I do test, the BBOX have normal AP AR value, but segm part are zeros.
Evaluating bbox...
Loading and preparing results...
DONE (t=0.03s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *bbox*
DONE (t=9.60s).
Accumulating evaluation results...
DONE (t=0.15s).
Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.559
Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=1000 ] = 0.840
Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=1000 ] = 0.644
Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=1000 ] = -1.000
Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=1000 ] = 0.154
Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=1000 ] = 0.563
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.668
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=300 ] = 0.668
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=1000 ] = 0.668
Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=1000 ] = -1.000
Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=1000 ] = 0.184
Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=1000 ] = 0.672

Evaluating segm...
Loading and preparing results...
DONE (t=0.12s)
creating index...
index created!
Running per image evaluation...
Evaluate annotation type *segm*
DONE (t=10.46s).
Accumulating evaluation results...
DONE (t=0.14s).
Average Precision  (AP) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.015
Average Precision  (AP) @[ IoU=0.50      | area=   all | maxDets=1000 ] = 0.092
Average Precision  (AP) @[ IoU=0.75      | area=   all | maxDets=1000 ] = 0.000
Average Precision  (AP) @[ IoU=0.50:0.95 | area= small | maxDets=1000 ] = -1.000
Average Precision  (AP) @[ IoU=0.50:0.95 | area=medium | maxDets=1000 ] = 0.030
Average Precision  (AP) @[ IoU=0.50:0.95 | area= large | maxDets=1000 ] = 0.015
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=100 ] = 0.070
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=300 ] = 0.070
Average Recall     (AR) @[ IoU=0.50:0.95 | area=   all | maxDets=1000 ] = 0.070
Average Recall     (AR) @[ IoU=0.50:0.95 | area= small | maxDets=1000 ] = -1.000
Average Recall     (AR) @[ IoU=0.50:0.95 | area=medium | maxDets=1000 ] = 0.040
Average Recall     (AR) @[ IoU=0.50:0.95 | area= large | maxDets=1000 ] = 0.070

Then I used mmdet provided ""mask_rcnn_r50_fpn_groie_1x_coco.py"" to train my dataset, the test results are normal.
By the way, my dataset is correct. I already used my dataset train and test a lot of models provided by mmdet.


**Environment**
2020-09-05 18:34:17,418 - mmdet - INFO - Environment info:
------------------------------------------------------------
sys.platform: linux
Python: 3.7.7 (default, May  7 2020, 21:25:33) [GCC 7.3.0]
CUDA available: True
CUDA_HOME: /usr/local/cuda
NVCC: Cuda compilation tools, release 10.1, V10.1.243
GPU 0: GeForce RTX 2080 Ti
GCC: gcc (Ubuntu 7.5.0-3ubuntu1~18.04) 7.5.0
PyTorch: 1.5.0
PyTorch compiling details: PyTorch built with:
  - GCC 7.3
  - C++ Version: 201402
  - Intel(R) Math Kernel Library Version 2020.0.1 Product Build 20200208 for Intel(R) 64 architecture applications
  - Intel(R) MKL-DNN v0.21.1 (Git Hash 7d2fd500bc78936d1d648ca713b901012f470dbc)
  - OpenMP 201511 (a.k.a. OpenMP 4.5)
  - NNPACK is enabled
  - CPU capability usage: AVX2
  - CUDA Runtime 10.2
  - NVCC architecture flags: -gencode;arch=compute_37,code=sm_37;-gencode;arch=compute_50,code=sm_50;-gencode;arch=compute_60,code=sm_60;-gencode;arch=compute_61,code=sm_61;-gencode;arch=compute_70,code=sm_70;-gencode;arch=compute_75,code=sm_75;-gencode;arch=compute_37,code=compute_37
  - CuDNN 7.6.5
  - Magma 2.5.2
  - Build settings: BLAS=MKL, BUILD_TYPE=Release, CXX_FLAGS= -Wno-deprecated -fvisibility-inlines-hidden -fopenmp -DNDEBUG -DUSE_FBGEMM -DUSE_QNNPACK -DUSE_PYTORCH_QNNPACK -DUSE_XNNPACK -DUSE_INTERNAL_THREADPOOL_IMPL -O2 -fPIC -Wno-narrowing -Wall -Wextra -Werror=return-type -Wno-missing-field-initializers -Wno-type-limits -Wno-array-bounds -Wno-unknown-pragmas -Wno-sign-compare -Wno-unused-parameter -Wno-unused-variable -Wno-unused-function -Wno-unused-result -Wno-strict-overflow -Wno-strict-aliasing -Wno-error=deprecated-declarations -Wno-stringop-overflow -Wno-error=pedantic -Wno-error=redundant-decls -Wno-error=old-style-cast -fdiagnostics-color=always -faligned-new -Wno-unused-but-set-variable -Wno-maybe-uninitialized -fno-math-errno -fno-trapping-math -Werror=format -Wno-stringop-overflow, PERF_WITH_AVX=1, PERF_WITH_AVX2=1, PERF_WITH_AVX512=1, USE_CUDA=ON, USE_EXCEPTION_PTR=1, USE_GFLAGS=OFF, USE_GLOG=OFF, USE_MKL=ON, USE_MKLDNN=ON, USE_MPI=OFF, USE_NCCL=ON, USE_NNPACK=ON, USE_OPENMP=ON, USE_STATIC_DISPATCH=OFF, 

TorchVision: 0.6.0a0+82fd1c8
OpenCV: 4.3.0
MMCV: 1.0.4
MMDetection: 2.3.0rc0+d06b352
MMDetection Compiler: GCC 7.5
MMDetection CUDA Compiler: 10.2
------------------------------------------------------------
[20200905_195657.log.txt](https://github.com/open-mmlab/mmdetection/files/5184479/20200905_195657.log.txt)
[htc_x50_32x4d_fpn_groie_mask_full_wheat_segm.py.txt](https://github.com/open-mmlab/mmdetection/files/5184480/htc_x50_32x4d_fpn_groie_mask_full_wheat_segm.py.txt)
",NONE
1205517049,documentation,[Docs] #12714 [Bug]-[480]:Tree select widget - dropdown flickers when we click on the default selection area and filter has text entered.,"> TODO 

 - [ ] Evaluate if this task is needed. If not add the ""Skip Docs"" label on the parent ticket 
- [ ] Fill these fields 
- [ ] Prepare first draft 
- [ ] Add label: ""Ready for Docs Team"" 

Field | Details 
-----|----- 
**POD** | App Viewers Pod 
**Parent Ticket** | #12714
Engineer | 
Release Date | 
Live Date | 
First Draft | 
Auto Assign | 
Priority | 
Environment |",NONE
693952887,question,Multiple policies,"# Question

Is it possible to have multiple separate policies on a single table?

## Additional context

- I tried to add separate policies for SELECT and for INSERT.
- The ""Apply to SELECT' policy was added first and successfully saved.
- Adding the ""Apply to INSERT"" policy did not save.
- Both policies had policy rule of `(role() = 'authenticated'::text)`.

",NONE
1315999664,question,Is it possible to add custom items with an itemadder?,"Is it possible to add item support itemadder?
",NONE
1136348977,feature,Roadside decor incomplete,"Thank you for expanding this Roadside Pikmin checklist to sticker letters! However, Pikmin Roadside stickers can be represented by numbers, as well as various colors of stickers as well (green, blue, yellow-orange I believe?) Not sure if there is interest in expanding the checklist to these variants.  Thank you!",NONE
1249397028,bug,tests.unit.gapic.vision_v1.test_product_search: test_list_products_async_pager failed,"This test failed!

To configure my behavior, see [the Flaky Bot documentation](https://github.com/googleapis/repo-automation-bots/tree/main/packages/flakybot).

If I'm commenting on this issue too often, add the `flakybot: quiet` label and
I will stop commenting.

---

commit: efdf70b5fc392955aea93597669df3a5cfd4a04f
buildURL: [Build Status](https://source.cloud.google.com/results/invocations/69bdfd0a-638f-4356-a5ce-25d0e1f4bff8), [Sponge](http://sponge2/69bdfd0a-638f-4356-a5ce-25d0e1f4bff8)
status: failed
<details><summary>Test output</summary><br><pre>@pytest.mark.asyncio
    async def test_list_products_async_pager():
        client = ProductSearchAsyncClient(
            credentials=ga_credentials.AnonymousCredentials,
        )
    
        # Mock the actual call within the gRPC stub, and fake the request.
        with mock.patch.object(
            type(client.transport.list_products), ""__call__"", new_callable=mock.AsyncMock
        ) as call:
            # Set the response to a series of pages.
            call.side_effect = (
                product_search_service.ListProductsResponse(
                    products=[
                        product_search_service.Product(),
                        product_search_service.Product(),
                        product_search_service.Product(),
                    ],
                    next_page_token=""abc"",
                ),
                product_search_service.ListProductsResponse(
                    products=[],
                    next_page_token=""def"",
                ),
                product_search_service.ListProductsResponse(
                    products=[
                        product_search_service.Product(),
                    ],
                    next_page_token=""ghi"",
                ),
                product_search_service.ListProductsResponse(
                    products=[
                        product_search_service.Product(),
                        product_search_service.Product(),
                    ],
                ),
                RuntimeError,
            )
            async_pager = await client.list_products(
                request={},
            )
            assert async_pager.next_page_token == ""abc""
            responses = []
            async for response in async_pager:  # pragma: no branch
                responses.append(response)
    
            assert len(responses) == 6
>           assert all(isinstance(i, product_search_service.Product) for i in responses)
E           assert False
E            +  where False = all(<generator object test_list_products_async_pager.<locals>.<genexpr> at 0x7f0f4153c200>)

tests/unit/gapic/vision_v1/test_product_search.py:2744: AssertionError</pre></details>",NONE
1249397101,bug,tests.unit.gapic.vision_v1.test_product_search: test_list_reference_images_async_pager failed,"This test failed!

To configure my behavior, see [the Flaky Bot documentation](https://github.com/googleapis/repo-automation-bots/tree/main/packages/flakybot).

If I'm commenting on this issue too often, add the `flakybot: quiet` label and
I will stop commenting.

---

commit: efdf70b5fc392955aea93597669df3a5cfd4a04f
buildURL: [Build Status](https://source.cloud.google.com/results/invocations/69bdfd0a-638f-4356-a5ce-25d0e1f4bff8), [Sponge](http://sponge2/69bdfd0a-638f-4356-a5ce-25d0e1f4bff8)
status: failed
<details><summary>Test output</summary><br><pre>@pytest.mark.asyncio
    async def test_list_reference_images_async_pager():
        client = ProductSearchAsyncClient(
            credentials=ga_credentials.AnonymousCredentials,
        )
    
        # Mock the actual call within the gRPC stub, and fake the request.
        with mock.patch.object(
            type(client.transport.list_reference_images),
            ""__call__"",
            new_callable=mock.AsyncMock,
        ) as call:
            # Set the response to a series of pages.
            call.side_effect = (
                product_search_service.ListReferenceImagesResponse(
                    reference_images=[
                        product_search_service.ReferenceImage(),
                        product_search_service.ReferenceImage(),
                        product_search_service.ReferenceImage(),
                    ],
                    next_page_token=""abc"",
                ),
                product_search_service.ListReferenceImagesResponse(
                    reference_images=[],
                    next_page_token=""def"",
                ),
                product_search_service.ListReferenceImagesResponse(
                    reference_images=[
                        product_search_service.ReferenceImage(),
                    ],
                    next_page_token=""ghi"",
                ),
                product_search_service.ListReferenceImagesResponse(
                    reference_images=[
                        product_search_service.ReferenceImage(),
                        product_search_service.ReferenceImage(),
                    ],
                ),
                RuntimeError,
            )
            async_pager = await client.list_reference_images(
                request={},
            )
            assert async_pager.next_page_token == ""abc""
            responses = []
            async for response in async_pager:  # pragma: no branch
                responses.append(response)
    
            assert len(responses) == 6
>           assert all(
                isinstance(i, product_search_service.ReferenceImage) for i in responses
            )
E           assert False
E            +  where False = all(<generator object test_list_reference_images_async_pager.<locals>.<genexpr> at 0x7fba33f312d0>)

tests/unit/gapic/vision_v1/test_product_search.py:4418: AssertionError</pre></details>",NONE
1021313188,bug,Certain images get downloaded wrong,"### Steps to reproduce

1. Download a chapter that has a ~~animated~~(Edit: seems to happen with non animated to) webp image with `RIFF (little-endian) data, Web/P image` encoding.
2. Read the chapter.

### Expected behavior

The image gets loaded.
And saved as a .webp file

### Actual behavior

The image gets not loaded.
And gets saved as a .bin file

### Crash logs

_No response_

### Tachiyomi version

r408

### Android version

10

### Device

Samsung s10+

### Other details

Does not happen if you open the chapter before downloading.
This works fine in the regular tachiyomi version.
Same file format as in tachiyomiorg/tachiyomi#5139

### Acknowledgements

- [X] I have searched the existing issues and this is a new ticket, **NOT** a duplicate or related to another open issue.
- [X] I have written a short but informative title.
- [X] If this is an issue with an extension, I should be opening an issue in the [extensions repository](https://github.com/tachiyomiorg/tachiyomi-extensions/issues/new/choose).
- [X] I have tried the [troubleshooting guide](https://tachiyomi.org/help/guides/troubleshooting/).
- [X] I have updated the app to version **[1.7.0](https://github.com/jobobby04/tachiyomisy/releases/latest)**.
- [X] I have updated all installed extensions.
- [X] I will fill out all of the requested information in this form.",NONE
946814390,question,Please check this repo using SonarQube.,"Please check this project using SonarQube.

I added this C# project on CI integration with SonarQube. Here's some (not all) of the QA analysis I get:

Nreco\src\NReco.Data\RecordSet.cs(536,10): warning CS1570: XML comment has badly formed XML -- 'End tag 'summary' does not match the start tag 'T'.' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\RecordSet.cs(540,1): warning CS1570: XML comment has badly formed XML -- 'Expected an end tag for element 'summary'.' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\Query\QConst.cs(23,15): warning CS0660: 'QConst' defines operator == or operator != but does not override Object.Equals(object o) [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\Query\QConst.cs(23,15): warning CS0661: 'QConst' defines operator == or operator != but does not override Object.GetHashCode() [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\Query\QField.cs(23,15): warning CS0660: 'QField' defines operator == or operator != but does not override Object.Equals(object o) [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\Query\QField.cs(23,15): warning CS0661: 'QField' defines operator == or operator != but does not override Object.GetHashCode() [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbBatchCommandBuilder.cs(39,10): warning CS1591: Missing XML comment for publicly visible type or member 'DbBatchCommandBuilder.DbBatchCommandBuilder(IDbFactory)' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbBatchCommandBuilder.cs(43,15): warning CS1591: Missing XML comment for publicly visible type or member 'DbBatchCommandBuilder.BeginBatch()' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbBatchCommandBuilder.cs(47,21): warning CS1591: Missing XML comment for publicly visible type or member 'DbBatchCommandBuilder.EndBatch()' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbBatchCommandBuilder.cs(55,33): warning CS1591: Missing XML comment for publicly visible type or member 'DbBatchCommandBuilder.GetCommand()' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbBatchCommandBuilder.cs(61,27): warning CS1591: Missing XML comment for publicly visible type or member 'DbBatchCommandBuilder.SetCommandText(IDbCommand, string)' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbCommandBuilder.cs(121,35): warning CS1591: Missing XML comment for publicly visible type or member 'DbCommandBuilder.GetSqlBuilder(IDbCommand)' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbCommandBuilder.cs(127,32): warning CS1591: Missing XML comment for publicly visible type or member 'DbCommandBuilder.GetCommand()' [Nreco\src\NReco.Data\NReco.Data.csproj]

Nreco\src\NReco.Data\DbCommandBuilder.cs(131,26): warning CS1591: Missing XML comment for publicly visible type or member 'DbCommandBuilder.SetCommandText(IDbCommand, string)'

",NONE
1155016874,bug,Memory usage and Turtle inserting at the ressource parsing,"### To reproduce 
Use case TAXREF-LD : https://taxref.i3s.unice.fr/~fmichel/taxrefld_singlefile_agropportal.ttl
```java
java -DentityExpansionLimit=2500000 -Xmx10240M -jar /srv/ontoportal/ncbo_cron_deployments/shared/bundle/ruby/2.6.0/bundler/gems/ontologies_linked_data-ac4a68542c33/bin/owlapi-wrapper.jar -m /srv/ontoportal/data/repository/TAXREF-LD/2/taxrefld_singlefile_agropportal.ttl -o /srv/ontoportal/data/repository/TAXREF-LD/2 -r true
```
We get a `java.lang.OutOfMemoryError: Java heap space` exception even with our default 10gb of max heap size 

Instead  with **20gb of  max heap size** it worked 
### Solution
Add a configuration variable for setting owlapi_wrapper java heap size (see https://github.com/ncbo/ontologies_linked_data/issues/124)

### Todo 

- [x] https://github.com/ncbo/ontologies_linked_data/pull/130
- [x] Updated configuration files to set heap size to 20gb ( see https://gite.lirmm.fr/bioportal/bioportal-configs/-/commit/cfe9bc4a2ea0ca06231c7c84605c7eb3dbec6027)
- [x] Deploy on Agroportal ( and the others after)
- [x] Process TAXREF-LD

#### Questions ?

- How much heap size should we use ?
- Is it normal that 10gb isn't enough ? ",NONE
1352075251,question,Flask restx multipart/form request with file and body documented properly with swagger,"Hi,

I am trying to implement an endpoint which will take both formData (a list of files, to be more precise) and a body as JSON. My code looks as follows:

Multiple file param in another module:

```python
def authorization_param(ns: Namespace, parser: Optional[RequestParser] = None) -> RequestParser:
    if not parser:
        parser = ns.parser()
    parser.add_argument('Authorization', location='headers', required=False, default='Bearer ')
    return parser

def multiple_file_param(arg_name: str, ns: Namespace, parser: Optional[RequestParser] = None) -> RequestParser:
    if not parser:
        parser = ns.parser()
    parser.add_argument(arg_name, type=FileStorage, location='files', required=True, action='append')
    return parser
```

Model:
```python
some_form_model = api.model('form', {'field': fields.String())
```

And the endpoint itself:

```python
ns = Namespace('sth', description='Some stuff'))
auth_param = authorization_param(ns=ns)
file_param = multiple_file_param(arg_name='File', ns=ns)


@ns.route('/files')
@ns.expect(auth_param)
class PreprocessFiles(Resource):
    @ns.response(code=201, description='Job created', model=some_model)
    @ns.response(code=400, description='Bad request', model=None)
    @ns.response(code=401, description='Authentication Error', model=None)
    @ns.response(code=403, description='Forbidden', model=None)
    @ns.response(
        code=422,
        description='Input data validation Error',
        model=some_model
    )
    @ns.expect(some_form_model)
    @ns.expect(file_param)
    def post(self):
        payload = request.get_json()
        # do some stuff..
        return {'text': 'ok'}, 201
```

The endpoint is registered in an API object:
```python
api.add_namespace(ns)
```

My problem is that in swagger I get either input body or file parameter, depending on the order of decorators I use. If I try to pass both form model and file param into one `ns.expect` as so:
```python
@ns.expect(some_form_model, file_param)
```

I get the following error in the console, and the schema is not rendered:

```
2022-08-26 12:19:45.764 ERROR flask_restx.api api.__schema__: Unable to render schema
Traceback (most recent call last):
  File ""D:\Project\venv\lib\site-packages\flask_restx\api.py"", line 571, in __schema__
    self._schema = Swagger(self).as_dict()
  File ""D:\Project\venv\lib\site-packages\flask_restx\swagger.py"", line 239, in as_dict
    serialized = self.serialize_resource(
  File ""D:\Project\venv\lib\site-packages\flask_restx\swagger.py"", line 446, in serialize_resource
    path[method] = self.serialize_operation(doc, method)
  File ""D:\Project\venv\lib\site-packages\flask_restx\swagger.py"", line 469, in serialize_operation
    if any(p[""type""] == ""file"" for p in all_params):
  File ""D:\Project\venv\lib\site-packages\flask_restx\swagger.py"", line 469, in <genexpr>
    if any(p[""type""] == ""file"" for p in all_params):
KeyError: 'type'
```

Is there any way to go around this? I would really like to have good swagger docs for the front-end folks.

Thanks in advance!

Best,
Mateusz
",NONE
940095698,bug,stripClassNames behaves erratically depending on what is passed into preserveClassNames,"https://github.com/udecode/slate-plugins/blob/e4bb252f8140d19b81f4f658e281f20eb74384a4/packages/serializers/html-serializer/src/serializer/serializeHTMLFromNodes.ts#L26

Passing in an empty [] into `serializeHTMLFromNodes.preserveClassNames` causes it to render a set of empty spaces.

In addition, if you were to pass in an arbitrary string to `serializeHTMLFromNodes.preserveClassNames` (ie. preserveClassNames = ['foo']), the class names are all removed, but the remaining html element is left with a space in its string.

I have a fix/PR I'm going to submit for this but wanted to get an issue created first.",NONE
1129216328,bug,Watcom Resource Editor,"Platform: NT64
Version: Git February 4, 2022

The menu section of the resource editor is not restoring the values
for the menu IDs. It saves the values in a header file, requests that
the header file be loaded, and then it puts the wrong IDs in for the 
menus.

Here's a simple menu that the IDE cannot handle correctly

```
#include ""main.h""
MENU_1   MENU
BEGIN
       POPUP    &File
       BEGIN
             MENUITEM    E&xit,    IDM_EXIT
`      END
END
```

Main.h just has one #define statement: #define IDM_EXIT   101
When the user clicks on the Menu item in the ide, the ide 
puts an arbitrary value in for IDM_EXIT. This takes place 
after the file has been saved. It happens whether you are 
using the IDE directly to create the Resource menu, or whether
you use a resource script file (.rc). I believe the other resource
editors handle this correctly and save the ID numbers on 
returning to edit the resource. I checked the behavior on Watcom 1.9
and the Menu Resource Editor handled the IDs correctly 
restoring the correct values which were entered and saved
from a previous session.

Thanks,

Henry",NONE
1244860938,documentation,Functionality and proposed technologies - Technical solution documentation,"## Summary

Functionality and proposed technologies - Technical solution documentation

## Expected Behaviour

Functionality and proposed technologies - Technical solution documentation

technical framework
## Solution

doc or pic

### Alternative

Describe alternatives you've considered
A clear and concise description of any alternative solutions or features you've considered.

## Additional context

Add any other context or screenshots about the feature request here.

## Roadmap

Maintainer could use this section to record issue roadmap.
",NONE
1238664609,bug,"CentOS7 - cri-o-1.24 has missing requirements of containernetworking-plugins >= ('0', '1.0.0', '1')","### What happened?

When installing cri-o-1.24 from the rpm out of the opensuse.org repositories it denies the installation because there is no needed version of containernetworking-plugins (1.0.0) available. There is still the old RC1 containernetworking-plugins-1.0.0-0.2.rc1.el7.1.2.x86_64.rpm which worked with cri-o-1.23.
In this way there is no possibility to update cri-o and even K8S, as both versions must be the same.

Worked around like this, but leaves a mess on my systems:

Going to the projects github page https://github.com/containernetworking/plugins we find under releases a cni-plugins-linux-amd64-v1.1.1.tgz to download which fits our cpu architecture.
The rpm installs here: /usr/libexec/cni/ So we find everything from the tgz also here installed by the rpm. Let’s try to manually place the newer version here to successful update crio.
Let's backup, what yum installed, change into /tmp get the package and untar it:
mv /usr/libexec/cni/ /usr/libexec/cni_old && cd /tmp && wget https://github.com/containernetworking/plugins/releases/download/v1.1.1/cni-plugins-linux-amd64-v1.1.1.tgz && mkdir -p /usr/libexec/cni && tar xvf cni-plugins-linux-amd64-v1.1.1.tgz -C /usr/libexec/cni

Install crio with the --skip-broken option, to work around the problem also didn’t work. But downloading the rpm and install with options while still in /tmp:
[root@k8s1 tmp]# wget https://download.opensuse.org/repositories/devel:/kubic:/libcontainers:/stable:/cri-o:/1.24/CentOS_7/x86_64/cri-o-1.24.0-5.1.el7.x86_64.rpm

[root@k8s1 tmp]# rpm -ivh --nodeps --replacefiles cri-o-1.24.0-5.1.el7.x86_64.rpm

Preparing...                          ################################# [100%]
Updating / installing...
   1:cri-o-0:1.24.0-5.1.el7           warning: /etc/crio/crio.conf created as /etc/crio/crio.conf.rpmnew
################################# [100%]


Cluster runs on 1.24 as you see below.


### What did you expect to happen?

cri-o-1.24 installs from rpm with all dependencies and is ready to use.

### How can we reproduce it (as minimally and precisely as possible)?

[root@k8s1]# yum update cri-o

--> Running transaction check
---> Package cri-o.x86_64 0:1.23.2-5.1.el7 will be updated
---> Package cri-o.x86_64 0:1.24.0-5.1.el7 will be an update

Error: Package: cri-o-1.24.0-5.1.el7.x86_64 (devel_kubic_libcontainers_stable_cri-o_1.24)
           Requires: containernetworking-plugins >= 1.0.0-1
           Installed: containernetworking-plugins-1.0.0-0.2.rc1.el7.1.2.x86_64 (@devel_kubic_libcontainers_stable)
               containernetworking-plugins = 1.0.0-0.2.rc1.el7.1.2
           Available: containernetworking-plugins-0.8.1-1.el7.centos.x86_64 (extras)
               containernetworking-plugins = 0.8.1-1.el7.centos
           Available: containernetworking-plugins-0.8.1-2.el7.centos.x86_64 (extras)
               containernetworking-plugins = 0.8.1-2.el7.centos
           Available: containernetworking-plugins-0.8.1-4.el7.centos.x86_64 (extras)
               containernetworking-plugins = 0.8.1-4.el7.centos
           Available: containernetworking-plugins-0.8.3-3.el7.centos.x86_64 (extras)
               containernetworking-plugins = 0.8.3-3.el7.centos


### Anything else we need to know?

_No response_

### CRI-O and Kubernetes version

<details>

```console
$ crio --version
WARN[0000] Failed to decode the keys [""secret"" ""secret.opts""] from ""/usr/share/containers/containers.conf"".
crio version 1.24.0
Version:          1.24.0
GitCommit:        0ba47c9b3e52eee95d898be84500c38c9fe032c9
GitTreeState:     clean
BuildDate:        2022-05-13T16:03:45Z
GoVersion:        go1.18.2
Compiler:         gc
Platform:         linux/amd64
Linkmode:         dynamic
BuildTags:        exclude_graphdriver_devicemapper, seccomp
SeccompEnabled:   true
AppArmorEnabled:  false
```

```console
$ kubectl --version
kubectl --version didn't work
[root@k8s1]# kubectl version
WARNING: This version information is deprecated and will be replaced with the output from kubectl version --short.  Use --output=yaml|json to get the full version.
Client Version: version.Info{Major:""1"", Minor:""24"", GitVersion:""v1.24.0"", GitCommit:""4ce5a8954017644c5420bae81d72b09b735c21f0"", GitTreeState:""clean"", BuildDate:""2022-05-03T13:46:05Z"", GoVersion:""go1.18.1"", Compiler:""gc"", Platform:""linux/amd64""}
Kustomize Version: v4.5.4
Server Version: version.Info{Major:""1"", Minor:""24"", GitVersion:""v1.24.0"", GitCommit:""4ce5a8954017644c5420bae81d72b09b735c21f0"", GitTreeState:""clean"", BuildDate:""2022-05-03T13:38:19Z"", GoVersion:""go1.18.1"", Compiler:""gc"", Platform:""linux/amd64""}
```

</details>


### OS version

<details>

```console
# On Linux:
$ cat /etc/os-release
NAME=""CentOS Linux""
VERSION=""7 (Core)""
ID=""centos""
ID_LIKE=""rhel fedora""
VERSION_ID=""7""
PRETTY_NAME=""CentOS Linux 7 (Core)""
ANSI_COLOR=""0;31""
CPE_NAME=""cpe:/o:centos:centos:7""
HOME_URL=""https://www.centos.org/""
BUG_REPORT_URL=""https://bugs.centos.org/""

CENTOS_MANTISBT_PROJECT=""CentOS-7""
CENTOS_MANTISBT_PROJECT_VERSION=""7""
REDHAT_SUPPORT_PRODUCT=""centos""
REDHAT_SUPPORT_PRODUCT_VERSION=""7""

$ uname -a
Linux k8s1.domain.here 3.10.0-1160.62.1.el7.x86_64 #1 SMP Tue Apr 5 16:57:59 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
```

</details>


### Additional environment details (AWS, VirtualBox, physical, etc.)

<details>
running as virtual machine on VMware platform
</details>
",NONE
687272648,question,It took quite a long time to send out retry request,"I set the retry time to wait 3 seconds, but it looks like waiting longer random time (sometimes 1 minutes) to start another retry.
From the logs, it shows clearly how long (timestamp in millionseconds) it took to start a new retry. 

-- code --
setting: 
    const requestConfig = {
        url: 'https://xxx',
        method: 'GET',
        proxy: 'http://xxx.dat',
        headers: {
            Authorization: `Basic ${basicAuth}`
        },
        maxAttempts: 5,
        retryDelay: 3000
    }

-- add console logs in index.js --
Request.prototype._tryUntilFail = function () {
  this.maxAttempts--;
  this.attempts++;
  let d = new Date();
  console.log(`retry: ` + this.attempts + "". time: "" + d.getTime())
 ....
}

---attempt logs ---
// timestamp is millionseconds
retry: 1. time: 1598535599412
retry: 2. time: 1598535729952
retry: 3. time: 1598535860259
retry: 4. time: 1598535990565
The number of request attempts: 4
----
retry: 1. time: 1598535333396
retry: 2. time: 1598535463709
The number of request attempts: 2
----
retry: 1. time: 1598536792869
retry: 2. time: 1598536923236
retry: 3. time: 1598537053614
The number of request attempts: 3",NONE
1115949620,bug,[BUG] Entities and transparent assets turn black,"### Describe the bug

![2022-01-27_09 01 18](https://user-images.githubusercontent.com/98518881/151326221-e61f02ad-8653-41de-b942-d61eb902b58c.png)
This is the black entities error
Sadly I dont have the clip of the keyboard error.

### The log file and images/videos

![2022-01-27_09 01 18](https://user-images.githubusercontent.com/98518881/151326882-dc5cd3b4-f067-4210-9870-f1e40222632c.png)


### Steps To Reproduce

```markdown
You have to select opengl 1.4 or 1.5 on a fresh installation of mc 1.8 or 1.8.9

Then open any singleplayer world or multiplayer (depends on client) and give damage to any mob or take damage in survival mode.
```


### Expected Behavior

I expect for all the transparent items held in hand and the mob's face to become black

### Platform

```markdown
- Device model: 
- CPU architecture: 
- Android version: 
- PojavLauncher version:
```


### Anything else?

No ma'am",NONE
